temperature;humidity;time;date
20.9;38.8;19.42:48;27.11.2021
20.9;39.0;19.43:01;27.11.2021
20.9;38.8;19.43:11;27.11.2021
21.0;38.8;19.43:24;27.11.2021
21.0;38.9;19.43:36;27.11.2021
20.9;38.8;19.43:47;27.11.2021
21.0;38.9;19.43:57;27.11.2021
21.0;38.9;19.44:07;27.11.2021
21.0;38.9;19.44:17;27.11.2021
21.0;38.9;19.44:28;27.11.2021
20.9;38.8;19.44:38;27.11.2021
21.0;38.9;19.44:48;27.11.2021
21.0;38.9;19.44:58;27.11.2021
21.0;38.9;19.45:09;27.11.2021
21.0;39.0;19.45:19;27.11.2021
21.0;39.0;19.45:29;27.11.2021
21.0;39.0;19.45:39;27.11.2021
21.0;39.0;19.45:50;27.11.2021
21.0;39.0;19.46:00;27.11.2021
21.0;39.0;19.46:10;27.11.2021
21.0;39.3;19.51:04;27.11.2021
21.0;39.4;19.51:04;27.11.2021
21.1;39.4;19.51:04;27.11.2021
21.0;39.4;19.52:01;27.11.2021
21.1;39.5;19.52:01;27.11.2021
21.0;39.4;19.52:01;27.11.2021
21.1;40.0;20.04:19;27.11.2021
21.2;40.1;20.04:19;27.11.2021
21.1;40.0;20.06:33;27.11.2021
21.1;40.1;20.06:44;27.11.2021
21.1;40.1;20.06:54;27.11.2021
21.2;40.2;20.07:04;27.11.2021
21.1;40.2;20.07:15;27.11.2021
21.1;40.1;20.07:25;27.11.2021
21.2;40.2;20.07:35;27.11.2021
21.2;40.2;20.07:45;27.11.2021
21.2;40.2;20.07:56;27.11.2021
21.2;40.3;20.08:06;27.11.2021
21.2;40.4;20.08:16;27.11.2021
21.2;40.3;20.08:29;27.11.2021
21.2;40.3;20.08:39;27.11.2021
21.2;40.3;20.08:49;27.11.2021
21.2;40.3;20.09:02;27.11.2021
21.2;40.2;20.09:12;27.11.2021
21.2;40.3;20.09:22;27.11.2021
21.2;40.2;20.09:33;27.11.2021
21.2;40.2;20.09:43;27.11.2021
21.2;40.3;20.09:53;27.11.2021
21.2;40.3;20.10:03;27.11.2021
21.2;40.3;20.10:14;27.11.2021
21.2;40.4;20.10:24;27.11.2021
21.2;40.4;20.10:34;27.11.2021
21.2;40.3;20.10:44;27.11.2021
21.2;40.3;20.10:55;27.11.2021
21.2;40.3;20.11:05;27.11.2021
21.2;40.3;20.11:15;27.11.2021
21.2;40.2;20.11:28;27.11.2021
21.2;40.2;20.11:38;27.11.2021
21.2;40.2;20.11:51;27.11.2021
21.2;40.2;20.12:01;27.11.2021
21.2;40.2;20.12:11;27.11.2021
21.2;40.2;20.12:21;27.11.2021
21.2;40.2;20.12:32;27.11.2021
21.2;40.2;20.12:42;27.11.2021
21.2;40.2;20.12:52;27.11.2021
21.2;40.2;20.13:02;27.11.2021
21.2;40.2;20.13:13;27.11.2021
21.2;40.2;20.13:23;27.11.2021
21.2;40.2;20.13:33;27.11.2021
21.2;40.2;20.13:43;27.11.2021
21.2;40.2;20.13:54;27.11.2021
21.2;40.2;20.14:04;27.11.2021
21.2;40.2;20.14:14;27.11.2021
21.2;40.2;20.14:25;27.11.2021
21.2;40.2;20.14:35;27.11.2021
21.2;40.2;20.14:45;27.11.2021
21.2;40.2;20.14:55;27.11.2021
21.2;40.3;20.15:06;27.11.2021
21.2;40.3;20.15:16;27.11.2021
21.2;40.3;20.15:26;27.11.2021
21.2;40.3;20.15:36;27.11.2021
21.2;39.2;20.15:47;27.11.2021
21.2;40.4;20.15:57;27.11.2021
21.2;40.4;20.16:07;27.11.2021
21.2;40.4;20.16:18;27.11.2021
21.2;40.3;20.16:28;27.11.2021
21.2;40.3;20.16:38;27.11.2021
21.2;40.3;20.16:48;27.11.2021
21.2;40.3;20.16:59;27.11.2021
21.2;40.3;20.17:09;27.11.2021
21.2;40.3;20.17:19;27.11.2021
21.2;40.3;20.17:29;27.11.2021
21.2;40.3;20.17:40;27.11.2021
21.2;40.3;20.17:50;27.11.2021
21.2;40.3;20.18:00;27.11.2021
21.2;40.3;20.18:10;27.11.2021
21.2;40.4;20.18:21;27.11.2021
21.2;40.4;20.18:33;27.11.2021
21.2;40.4;20.28:59;27.11.2021
21.3;41.0;20.31:49;27.11.2021
21.3;41.2;20.32:00;27.11.2021
21.3;41.2;20.32:23;27.11.2021
21.3;41.2;20.32:34;27.11.2021
21.3;41.2;20.32:59;27.11.2021
21.3;41.3;20.33:22;27.11.2021
21.3;41.3;20.33:32;27.11.2021
21.3;41.3;20.33:42;27.11.2021
21.3;41.4;20.43:48;27.11.2021
21.4;41.9;20.44:57;27.11.2021
21.3;41.9;20.45:01;27.11.2021
21.3;41.9;20.45:40;27.11.2021
21.3;41.9;20.46:00;27.11.2021
21.4;42.1;20.46:11;27.11.2021
21.3;42.0;20.47:49;27.11.2021
21.4;42.2;20.48:00;27.11.2021
21.3;42.2;20.48:37;27.11.2021
21.3;42.1;20.49:23;27.11.2021
21.3;42.2;20.49:34;27.11.2021
21.3;42.2;20.53:32;27.11.2021
21.4;42.3;20.53:58;27.11.2021
21.3;42.3;20.54:08;27.11.2021
21.4;42.4;20.54:18;27.11.2021
21.3;42.3;20.54:50;27.11.2021
21.4;42.4;20.55:31;27.11.2021
21.4;42.4;20.55:37;27.11.2021
21.4;42.4;20.55:49;27.11.2021
21.4;42.4;20.55:55;27.11.2021
21.4;42.4;20.56:32;27.11.2021
21.4;42.4;20.56:43;27.11.2021
21.4;42.4;20.56:53;27.11.2021
21.4;42.4;20.57:03;27.11.2021
21.4;42.6;20.57:13;27.11.2021
21.4;42.6;20.57:46;27.11.2021
21.4;43.0;20.57:57;27.11.2021
21.4;42.8;20.58:07;27.11.2021
21.4;42.8;21.13:53;27.11.2021
21.4;43.1;21.14:04;27.11.2021
21.4;43.1;21.14:43;27.11.2021
21.4;43.2;21.14:53;27.11.2021
21.4;43.2;21.15:13;27.11.2021
21.4;43.3;21.17:31;27.11.2021
21.4;43.3;21.17:41;27.11.2021
21.4;43.3;21.17:52;27.11.2021
21.4;43.2;21.20:38;27.11.2021
21.4;43.1;21.20:48;27.11.2021
21.4;43.1;21.20:58;27.11.2021
21.4;43.1;21.21:08;27.11.2021
21.4;43.2;21.21:19;27.11.2021
21.4;43.2;21.21:30;27.11.2021
21.4;43.2;21.21:40;27.11.2021
21.4;43.2;21.22:51;27.11.2021
21.4;43.2;21.23:04;27.11.2021
21.4;43.2;21.26:35;27.11.2021
21.4;43.3;21.26:58;27.11.2021
21.4;43.3;21.27:14;27.11.2021
21.4;43.3;21.27:45;27.11.2021
21.4;43.4;21.27:55;27.11.2021
21.4;43.4;21.29:40;27.11.2021
21.4;43.5;21.29:54;27.11.2021
21.5;43.6;21.30:04;27.11.2021
21.5;43.6;21.30:14;27.11.2021
21.4;43.6;21.30:24;27.11.2021
21.4;43.5;21.30:35;27.11.2021
21.4;43.5;21.30:45;27.11.2021
21.4;43.5;21.30:55;27.11.2021
21.4;43.5;21.31:05;27.11.2021
21.4;43.5;21.31:16;27.11.2021
21.4;43.5;21.31:26;27.11.2021
21.4;43.6;21.31:36;27.11.2021
21.4;43.6;21.31:47;27.11.2021
21.4;43.5;21.31:57;27.11.2021
21.4;43.5;21.32:09;27.11.2021
21.4;43.6;21.32:20;27.11.2021
21.4;43.6;21.32:30;27.11.2021
21.4;43.6;21.32:40;27.11.2021
21.4;43.7;21.36:15;27.11.2021
21.4;43.7;21.36:25;27.11.2021
21.4;43.7;21.36:35;27.11.2021
21.4;43.7;21.36:47;27.11.2021
21.4;43.7;21.36:58;27.11.2021
21.4;43.7;21.37:05;27.11.2021
21.4;43.7;21.37:15;27.11.2021
21.4;43.7;21.37:25;27.11.2021
21.4;43.7;21.37:35;27.11.2021
21.5;43.7;21.37:45;27.11.2021
21.4;43.7;21.37:55;27.11.2021
21.4;43.7;21.38:05;27.11.2021
21.4;43.7;21.38:15;27.11.2021
21.4;43.7;21.38:25;27.11.2021
21.4;43.7;21.38:35;27.11.2021
21.4;43.7;21.38:45;27.11.2021
21.4;43.8;21.38:55;27.11.2021
21.4;43.8;21.39:10;27.11.2021
21.4;43.7;21.39:20;27.11.2021
21.4;43.7;21.39:30;27.11.2021
21.4;43.8;21.39:33;27.11.2021
21.4;43.8;21.39:43;27.11.2021
21.4;43.7;21.40:27;27.11.2021
21.4;43.6;21.40:37;27.11.2021
21.4;43.6;21.40:47;27.11.2021
21.4;43.6;21.41:10;27.11.2021
21.5;43.7;21.41:20;27.11.2021
21.4;43.7;21.43:14;27.11.2021
21.5;43.9;21.43:24;27.11.2021
21.4;44.0;21.43:34;27.11.2021
21.4;44.2;21.44:29;27.11.2021
21.5;44.0;21.44:39;27.11.2021
21.5;44.0;21.44:49;27.11.2021
21.5;44.0;21.44:59;27.11.2021
21.5;44.0;21.45:09;27.11.2021
21.5;44.0;21.45:19;27.11.2021
21.5;44.0;21.45:30;27.11.2021
21.4;43.9;21.45:38;27.11.2021
21.5;44.0;21.45:50;27.11.2021
21.5;43.9;21.46:00;27.11.2021
21.5;44.0;21.46:10;27.11.2021
21.4;43.9;21.46:20;27.11.2021
21.5;44.0;21.46:30;27.11.2021
21.5;44.0;21.46:40;27.11.2021
21.5;44.0;21.56:25;27.11.2021
21.5;44.6;21.58:29;27.11.2021
21.5;44.6;21.59:30;27.11.2021
21.5;44.5;22.02:00;27.11.2021
21.5;44.6;22.02:16;27.11.2021
21.5;44.6;22.02:29;27.11.2021
21.4;44.6;22.02:36;27.11.2021
21.5;44.6;22.02:46;27.11.2021
21.4;44.6;22.02:56;27.11.2021
21.4;44.6;22.03:12;27.11.2021
21.5;44.7;22.03:22;27.11.2021
21.4;44.6;22.05:50;27.11.2021
21.5;44.8;22.06:13;27.11.2021
21.4;44.7;22.06:27;27.11.2021
21.5;44.8;22.06:33;27.11.2021
21.5;44.9;22.06:59;27.11.2021
21.5;44.8;22.07:11;27.11.2021
21.5;44.8;22.07:17;27.11.2021
21.5;44.8;22.07:27;27.11.2021
21.5;44.8;22.09:38;27.11.2021
21.5;45.0;22.09:48;27.11.2021
21.5;45.0;22.09:58;27.11.2021
21.5;45.0;22.10:08;27.11.2021
21.5;45.0;22.10:27;27.11.2021
21.5;45.0;22.10:37;27.11.2021
21.5;45.0;22.10:50;27.11.2021
21.4;44.9;22.10:57;27.11.2021
21.5;45.0;22.11:10;27.11.2021
21.5;45.0;22.17:16;27.11.2021
21.4;42.9;22.17:39;27.11.2021
21.4;43.1;22.17:49;27.11.2021
21.4;43.1;22.17:59;27.11.2021
21.5;43.2;22.18:09;27.11.2021
21.4;43.2;22.20:33;27.11.2021
21.4;43.6;22.20:43;27.11.2021
21.4;43.6;22.20:53;27.11.2021
21.4;43.6;22.21:03;27.11.2021
21.4;43.6;22.21:13;27.11.2021
21.5;43.7;22.21:23;27.11.2021
21.4;43.7;22.21:33;27.11.2021
21.5;43.7;22.21:43;27.11.2021
21.4;43.7;22.21:53;27.11.2021
21.4;43.7;22.22:03;27.11.2021
21.4;43.7;22.22:13;27.11.2021
21.4;43.7;22.22:23;27.11.2021
21.4;43.7;22.22:35;27.11.2021
21.4;43.7;22.22:37;27.11.2021
21.4;43.7;22.22:47;27.11.2021
21.5;44.0;22.22:57;27.11.2021
21.5;44.4;22.23:07;27.11.2021
21.4;44.0;22.23:17;27.11.2021
21.4;44.0;22.23:27;27.11.2021
21.4;44.0;22.23:37;27.11.2021
21.5;44.3;22.23:47;27.11.2021
23.2;99.9;22.23:57;27.11.2021
25.1;99.9;22.24:07;27.11.2021
24.0;99.9;22.24:17;27.11.2021
23.6;99.9;22.24:27;27.11.2021
23.3;99.9;22.24:37;27.11.2021
23.1;90.1;22.24:47;27.11.2021
23.1;73.1;22.24:57;27.11.2021
22.9;60.5;22.25:07;27.11.2021
22.9;52.2;22.25:17;27.11.2021
22.7;46.4;22.25:29;27.11.2021
22.7;46.2;22.25:37;27.11.2021
22.7;45.0;22.25:47;27.11.2021
22.6;45.1;22.25:57;27.11.2021
22.5;44.7;22.26:07;27.11.2021
22.5;44.6;22.26:17;27.11.2021
22.4;44.4;22.26:29;27.11.2021
22.4;44.4;22.26:37;27.11.2021
22.3;44.4;22.26:49;27.11.2021
22.3;44.3;22.26:57;27.11.2021
22.3;44.3;22.27:07;27.11.2021
22.2;44.3;22.27:17;27.11.2021
22.2;44.3;22.27:27;27.11.2021
22.2;44.4;22.27:33;27.11.2021
22.1;44.3;22.27:48;27.11.2021
22.1;44.3;22.27:56;27.11.2021
22.1;44.3;22.30:51;27.11.2021
21.8;44.9;22.31:01;27.11.2021
21.7;44.9;22.31:11;27.11.2021
21.7;44.9;22.31:21;27.11.2021
21.7;44.9;22.31:31;27.11.2021
21.7;44.9;22.31:41;27.11.2021
21.7;44.9;22.31:51;27.11.2021
21.7;45.0;22.32:01;27.11.2021
21.7;45.0;22.32:12;27.11.2021
21.7;45.1;22.32:22;27.11.2021
21.6;45.0;22.32:32;27.11.2021
21.6;45.0;22.32:42;27.11.2021
21.6;45.0;22.32:52;27.11.2021
21.6;45.0;22.33:02;27.11.2021
21.6;45.0;22.33:12;27.11.2021
21.6;45.0;22.33:24;27.11.2021
21.6;45.0;22.33:34;27.11.2021
21.6;45.0;22.33:44;27.11.2021
21.6;45.1;22.33:54;27.11.2021
21.6;45.1;22.34:04;27.11.2021
21.6;45.1;22.34:14;27.11.2021
21.6;45.1;22.34:24;27.11.2021
21.6;45.2;22.34:34;27.11.2021
21.6;45.1;22.34:44;27.11.2021
21.6;45.1;22.34:54;27.11.2021
21.6;45.1;22.35:04;27.11.2021
21.6;45.2;22.35:14;27.11.2021
21.6;45.2;22.35:24;27.11.2021
21.5;45.2;22.35:34;27.11.2021
21.6;45.3;22.35:44;27.11.2021
21.5;45.2;22.35:54;27.11.2021
21.6;45.3;22.36:04;27.11.2021
21.6;45.3;22.36:14;27.11.2021
21.6;45.3;22.36:24;27.11.2021
21.5;45.3;22.36:34;27.11.2021
21.5;45.3;22.36:44;27.11.2021
21.6;45.4;22.36:54;27.11.2021
21.5;45.3;22.37:04;27.11.2021
21.6;45.4;22.37:14;27.11.2021
21.5;45.3;22.37:24;27.11.2021
21.5;45.3;22.37:34;27.11.2021
21.5;45.3;22.37:44;27.11.2021
21.5;45.3;22.37:54;27.11.2021
21.5;45.4;22.38:04;27.11.2021
21.5;45.4;22.38:14;27.11.2021
21.5;45.4;22.38:24;27.11.2021
21.5;45.4;22.38:34;27.11.2021
21.5;45.4;22.38:44;27.11.2021
21.5;45.4;22.38:54;27.11.2021
21.5;45.4;22.39:04;27.11.2021
21.5;45.4;22.39:14;27.11.2021
21.5;45.4;22.39:24;27.11.2021
21.5;45.4;22.39:34;27.11.2021
21.5;45.4;22.39:44;27.11.2021
21.5;45.5;22.39:54;27.11.2021
21.5;45.5;22.40:04;27.11.2021
21.5;45.5;22.40:14;27.11.2021
21.5;45.5;22.40:24;27.11.2021
21.5;45.5;22.40:34;27.11.2021
21.5;45.5;22.40:44;27.11.2021
21.5;45.5;22.40:54;27.11.2021
21.5;45.5;22.41:04;27.11.2021
21.5;45.5;22.41:15;27.11.2021
21.5;45.5;22.41:25;27.11.2021
21.5;45.5;22.41:35;27.11.2021
21.5;45.5;22.41:49;27.11.2021
21.5;45.5;22.41:55;27.11.2021
21.5;45.5;22.42:05;27.11.2021
21.5;45.5;22.42:15;27.11.2021
21.5;45.6;22.42:25;27.11.2021
21.5;45.5;22.42:35;27.11.2021
21.5;45.6;22.42:45;27.11.2021
21.5;45.6;22.42:55;27.11.2021
21.5;45.6;22.43:05;27.11.2021
21.5;45.5;22.43:15;27.11.2021
21.5;45.5;22.43:25;27.11.2021
21.5;45.5;22.43:35;27.11.2021
21.5;45.6;22.43:45;27.11.2021
21.5;45.6;22.43:55;27.11.2021
21.5;45.6;22.44:06;27.11.2021
21.5;45.6;22.44:16;27.11.2021
21.5;45.7;22.44:26;27.11.2021
21.5;49.2;22.44:36;27.11.2021
21.5;47.4;22.44:46;27.11.2021
21.5;46.5;22.44:56;27.11.2021
21.6;46.1;22.45:24;27.11.2021
21.6;45.7;22.45:34;27.11.2021
21.5;45.6;22.45:44;27.11.2021
21.6;45.6;22.45:54;27.11.2021
21.5;45.5;22.46:04;27.11.2021
21.6;45.6;22.46:14;27.11.2021
21.6;45.6;22.46:24;27.11.2021
21.6;45.6;22.46:34;27.11.2021
21.6;45.9;22.46:44;27.11.2021
21.5;45.6;22.46:54;27.11.2021
21.5;45.5;22.47:04;27.11.2021
21.5;45.5;22.47:14;27.11.2021
21.6;45.6;22.47:24;27.11.2021
21.5;45.5;22.47:34;27.11.2021
21.5;45.4;22.47:44;27.11.2021
21.5;45.3;22.47:54;27.11.2021
21.6;45.5;22.48:04;27.11.2021
21.6;45.5;22.48:14;27.11.2021
21.5;45.2;22.48:24;27.11.2021
21.5;45.0;22.48:34;27.11.2021
21.5;44.9;22.48:44;27.11.2021
21.5;45.0;22.48:54;27.11.2021
21.5;45.0;22.49:04;27.11.2021
21.5;44.9;22.49:14;27.11.2021
21.5;44.8;22.49:24;27.11.2021
21.5;44.7;22.49:34;27.11.2021
21.5;44.7;22.49:44;27.11.2021
21.5;44.6;22.49:54;27.11.2021
21.5;44.6;22.50:04;27.11.2021
21.5;44.6;22.50:14;27.11.2021
21.5;44.6;22.50:24;27.11.2021
21.5;44.7;22.50:34;27.11.2021
21.5;44.7;22.50:44;27.11.2021
21.5;44.7;22.50:54;27.11.2021
21.5;44.8;22.51:04;27.11.2021
21.5;44.9;22.51:14;27.11.2021
21.5;45.0;22.51:24;27.11.2021
21.5;45.2;22.51:39;27.11.2021
21.5;45.1;22.51:45;27.11.2021
21.5;45.0;22.51:55;27.11.2021
21.5;45.1;22.52:05;27.11.2021
21.5;45.1;22.52:15;27.11.2021
21.5;45.1;22.52:25;27.11.2021
21.5;45.1;22.52:35;27.11.2021
21.5;45.1;22.52:45;27.11.2021
21.5;45.1;22.52:55;27.11.2021
21.5;45.1;22.53:05;27.11.2021
21.5;45.1;22.53:15;27.11.2021
21.5;45.1;22.53:25;27.11.2021
21.5;45.1;22.53:35;27.11.2021
21.5;45.1;22.53:45;27.11.2021
21.5;45.2;22.53:55;27.11.2021
21.5;45.2;22.54:05;27.11.2021
21.5;45.2;22.54:17;27.11.2021
21.5;45.2;22.54:25;27.11.2021
21.5;45.3;22.54:35;27.11.2021
21.5;45.2;22.54:45;27.11.2021
21.5;45.2;22.54:55;27.11.2021
21.6;45.3;22.55:05;27.11.2021
21.5;45.2;22.55:15;27.11.2021
21.5;45.2;22.55:25;27.11.2021
21.5;45.3;22.55:35;27.11.2021
21.6;45.3;22.55:45;27.11.2021
21.6;45.3;22.55:55;27.11.2021
21.6;45.4;22.56:05;27.11.2021
21.6;45.4;22.56:15;27.11.2021
21.5;45.3;22.56:25;27.11.2021
21.6;45.3;22.56:35;27.11.2021
21.5;45.3;22.56:45;27.11.2021
21.6;45.3;22.56:55;27.11.2021
21.5;45.3;22.57:05;27.11.2021
21.6;45.3;22.57:15;27.11.2021
21.6;45.4;22.57:25;27.11.2021
21.5;45.3;22.57:35;27.11.2021
21.6;45.3;22.57:45;27.11.2021
21.6;45.3;22.57:55;27.11.2021
21.5;45.3;22.58:05;27.11.2021
21.6;45.3;22.58:15;27.11.2021
21.6;45.3;22.58:25;27.11.2021
21.6;45.4;22.58:35;27.11.2021
21.5;45.3;22.58:45;27.11.2021
21.6;45.3;22.58:55;27.11.2021
21.5;45.3;22.59:05;27.11.2021
21.6;45.4;22.59:15;27.11.2021
21.6;45.4;22.59:25;27.11.2021
21.6;45.3;22.59:35;27.11.2021
21.6;45.3;22.59:45;27.11.2021
21.6;45.4;22.59:55;27.11.2021
21.5;45.3;23.00:05;27.11.2021
21.5;45.3;23.00:15;27.11.2021
21.5;45.3;23.00:25;27.11.2021
21.6;45.4;23.00:35;27.11.2021
21.6;45.4;23.00:45;27.11.2021
21.5;45.4;23.00:55;27.11.2021
21.5;45.4;23.01:05;27.11.2021
21.5;45.4;23.01:15;27.11.2021
21.5;45.4;23.01:25;27.11.2021
21.6;45.5;23.01:35;27.11.2021
21.6;45.5;23.01:45;27.11.2021
21.5;45.4;23.01:55;27.11.2021
21.6;45.5;23.02:05;27.11.2021
21.5;45.4;23.02:15;27.11.2021
21.6;45.5;23.02:25;27.11.2021
21.5;45.4;23.02:35;27.11.2021
21.5;45.4;23.02:45;27.11.2021
21.6;45.5;23.02:55;27.11.2021
21.6;45.5;23.03:05;27.11.2021
21.6;45.5;23.03:15;27.11.2021
21.6;45.5;23.03:25;27.11.2021
21.6;45.5;23.03:35;27.11.2021
21.5;45.4;23.03:45;27.11.2021
21.6;45.5;23.03:55;27.11.2021
21.6;45.5;23.04:05;27.11.2021
21.6;45.5;23.04:15;27.11.2021
21.5;45.4;23.04:25;27.11.2021
21.6;45.5;23.04:35;27.11.2021
21.6;45.5;23.04:45;27.11.2021
21.6;45.5;23.04:55;27.11.2021
21.5;45.5;23.05:05;27.11.2021
21.5;45.5;23.05:15;27.11.2021
21.6;45.5;23.05:25;27.11.2021
21.6;45.5;23.05:35;27.11.2021
21.6;45.5;23.05:45;27.11.2021
21.6;45.5;23.05:55;27.11.2021
21.6;45.6;23.06:05;27.11.2021
21.6;45.6;23.06:15;27.11.2021
21.5;45.5;23.06:25;27.11.2021
21.6;45.6;23.06:35;27.11.2021
21.6;45.6;23.06:45;27.11.2021
21.5;45.6;23.06:55;27.11.2021
21.6;45.6;23.07:05;27.11.2021
21.6;45.6;23.07:15;27.11.2021
21.6;45.6;23.07:25;27.11.2021
21.6;45.6;23.07:35;27.11.2021
21.6;45.6;23.07:45;27.11.2021
21.6;45.7;23.07:55;27.11.2021
21.6;45.6;23.08:05;27.11.2021
21.6;45.6;23.08:16;27.11.2021
21.6;45.6;23.08:26;27.11.2021
21.6;45.6;23.08:36;27.11.2021
21.6;45.6;23.08:46;27.11.2021
21.6;45.6;23.08:56;27.11.2021
21.6;45.6;23.09:06;27.11.2021
21.6;45.7;23.09:16;27.11.2021
21.6;45.7;23.09:26;27.11.2021
21.6;45.6;23.09:36;27.11.2021
21.6;45.6;23.09:46;27.11.2021
21.6;45.6;23.09:56;27.11.2021
21.6;45.6;23.10:06;27.11.2021
21.6;45.6;23.10:16;27.11.2021
21.5;45.6;23.10:26;27.11.2021
21.6;45.7;23.10:36;27.11.2021
21.6;45.7;23.10:46;27.11.2021
21.6;45.7;23.10:56;27.11.2021
21.6;45.7;23.11:06;27.11.2021
21.6;45.7;23.11:16;27.11.2021
21.6;45.7;23.11:26;27.11.2021
21.6;45.7;23.11:38;27.11.2021
21.6;45.7;23.11:46;27.11.2021
21.6;45.7;23.11:56;27.11.2021
21.6;45.7;23.12:06;27.11.2021
21.6;45.8;23.12:16;27.11.2021
21.6;45.8;23.12:26;27.11.2021
21.6;45.7;23.12:36;27.11.2021
21.6;45.8;23.12:46;27.11.2021
21.6;45.8;23.12:56;27.11.2021
21.6;45.8;23.13:06;27.11.2021
21.6;45.8;23.13:16;27.11.2021
21.6;45.8;23.13:26;27.11.2021
21.6;45.8;23.13:36;27.11.2021
21.6;45.9;23.13:46;27.11.2021
21.6;45.9;23.13:56;27.11.2021
21.6;45.9;23.14:06;27.11.2021
21.6;45.8;23.14:16;27.11.2021
21.6;45.8;23.14:26;27.11.2021
21.6;45.8;23.14:36;27.11.2021
21.6;45.9;23.14:46;27.11.2021
21.6;45.9;23.14:56;27.11.2021
21.6;45.9;23.15:06;27.11.2021
21.6;46.0;23.15:16;27.11.2021
21.6;46.1;23.15:26;27.11.2021
21.6;46.2;23.15:36;27.11.2021
21.6;46.3;23.15:46;27.11.2021
21.6;46.2;23.15:56;27.11.2021
21.7;46.2;23.16:06;27.11.2021
21.6;46.0;23.16:16;27.11.2021
21.6;46.0;23.16:26;27.11.2021
21.6;46.0;23.16:36;27.11.2021
21.6;45.9;23.16:48;27.11.2021
21.6;46.0;23.16:56;27.11.2021
21.7;46.0;23.17:06;27.11.2021
21.7;46.1;23.17:16;27.11.2021
21.6;46.0;23.17:26;27.11.2021
21.6;45.9;23.17:36;27.11.2021
21.6;46.0;23.17:46;27.11.2021
21.6;46.0;23.17:56;27.11.2021
21.7;46.0;23.18:06;27.11.2021
21.6;46.0;23.18:16;27.11.2021
21.7;46.1;23.18:26;27.11.2021
21.7;46.1;23.18:36;27.11.2021
21.7;46.2;23.18:46;27.11.2021
21.7;46.2;23.18:56;27.11.2021
21.7;46.2;23.19:06;27.11.2021
21.7;46.2;23.19:16;27.11.2021
21.7;46.2;23.19:26;27.11.2021
21.7;46.2;23.19:36;27.11.2021
21.7;46.1;23.19:46;27.11.2021
21.7;46.2;23.19:56;27.11.2021
21.7;46.2;23.20:06;27.11.2021
21.7;46.3;23.20:16;27.11.2021
21.7;46.3;23.20:26;27.11.2021
21.7;46.3;23.20:36;27.11.2021
21.7;46.2;23.20:46;27.11.2021
21.7;46.3;23.20:56;27.11.2021
21.7;46.3;23.21:06;27.11.2021
21.7;46.3;23.21:16;27.11.2021
21.7;46.3;23.21:26;27.11.2021
21.7;46.3;23.21:36;27.11.2021
21.7;46.3;23.21:46;27.11.2021
21.7;46.3;23.21:56;27.11.2021
21.7;46.3;23.22:06;27.11.2021
21.7;46.4;23.22:16;27.11.2021
21.7;46.4;23.22:26;27.11.2021
21.7;46.4;23.22:36;27.11.2021
21.7;46.4;23.22:46;27.11.2021
21.6;46.3;23.22:56;27.11.2021
21.7;46.4;23.23:06;27.11.2021
21.7;46.4;23.23:16;27.11.2021
21.7;46.4;23.23:26;27.11.2021
21.7;46.5;23.23:36;27.11.2021
21.7;46.5;23.23:46;27.11.2021
21.7;46.5;23.23:56;27.11.2021
21.7;46.5;23.24:06;27.11.2021
21.7;46.5;23.24:16;27.11.2021
21.7;46.5;23.24:26;27.11.2021
21.7;46.5;23.24:36;27.11.2021
21.7;46.6;23.24:47;27.11.2021
21.7;46.6;23.24:57;27.11.2021
21.7;46.6;23.25:07;27.11.2021
21.7;46.6;23.25:17;27.11.2021
21.7;46.7;23.25:27;27.11.2021
21.7;46.7;23.25:37;27.11.2021
21.7;46.7;23.25:47;27.11.2021
21.7;46.6;23.25:57;27.11.2021
21.7;46.7;23.26:07;27.11.2021
21.7;46.7;23.26:17;27.11.2021
21.7;46.7;23.26:27;27.11.2021
21.7;46.7;23.26:37;27.11.2021
21.7;46.7;23.26:47;27.11.2021
21.7;46.7;23.26:57;27.11.2021
21.7;46.7;23.27:07;27.11.2021
21.7;46.7;23.27:17;27.11.2021
21.7;46.6;23.27:27;27.11.2021
21.7;46.7;23.27:37;27.11.2021
21.7;46.7;23.27:47;27.11.2021
21.7;46.7;23.27:57;27.11.2021
22.4;48.0;02.56:29;28.11.2021
22.6;49.3;02.56:43;28.11.2021
22.6;49.3;02.56:49;28.11.2021
22.6;49.2;02.56:59;28.11.2021
22.6;49.2;02.57:11;28.11.2021
22.6;49.2;02.57:19;28.11.2021
22.6;49.3;02.57:29;28.11.2021
22.6;49.2;02.57:39;28.11.2021
22.6;49.3;02.57:49;28.11.2021
22.6;49.5;02.57:59;28.11.2021
22.6;49.5;02.58:09;28.11.2021
22.6;49.6;02.58:19;28.11.2021
22.6;49.6;02.58:29;28.11.2021
22.6;49.4;02.58:39;28.11.2021
22.6;49.5;02.58:49;28.11.2021
22.6;49.6;02.58:59;28.11.2021
22.6;49.6;02.59:09;28.11.2021
22.6;49.7;02.59:19;28.11.2021
22.6;49.6;02.59:29;28.11.2021
22.6;49.6;02.59:39;28.11.2021
22.6;49.7;02.59:49;28.11.2021
22.6;49.7;02.59:59;28.11.2021
22.6;49.7;03.00:09;28.11.2021
22.6;49.7;03.00:19;28.11.2021
22.6;49.7;03.00:29;28.11.2021
22.6;49.7;03.00:39;28.11.2021
22.6;49.6;03.00:49;28.11.2021
